# x_m;y_m
314.8000;142.2000
314.8000;143.0000
314.8000;143.8000
315.6000;0.6000
315.6000;1.4000
315.6000;2.2000
315.6000;3.0000
315.6000;3.8000
315.6000;140.6000
315.6000;141.4000
315.6000;142.2000
315.6000;143.0000
315.6000;143.8000
316.4000;0.6000
316.4000;1.4000
316.4000;2.2000
316.4000;3.0000
316.4000;3.8000
316.4000;140.6000
316.4000;141.4000
316.4000;142.2000
316.4000;143.0000
316.4000;143.8000
317.2000;0.6000
317.2000;1.4000
317.2000;2.2000
317.2000;3.0000
317.2000;3.8000
317.2000;140.6000
317.2000;141.4000
317.2000;142.2000
317.2000;143.0000
317.2000;143.8000
318.0000;1.4000
318.0000;2.2000
318.0000;3.0000
318.0000;3.8000
318.0000;4.6000
318.0000;141.4000
318.0000;142.2000
318.0000;143.0000
318.0000;143.8000
318.0000;144.6000
318.8000;1.4000
318.8000;2.2000
318.8000;3.0000
318.8000;3.8000
318.8000;4.6000
318.8000;141.4000
318.8000;142.2000
318.8000;143.0000
318.8000;143.8000
318.8000;144.6000
319.6000;1.4000
319.6000;2.2000
319.6000;3.0000
319.6000;3.8000
319.6000;4.6000
319.6000;141.4000
319.6000;142.2000
319.6000;143.0000
319.6000;143.8000
319.6000;144.6000
320.4000;1.4000
320.4000;2.2000
320.4000;3.0000
320.4000;3.8000
320.4000;4.6000
320.4000;141.4000
320.4000;142.2000
320.4000;143.0000
320.4000;143.8000
320.4000;144.6000
321.2000;1.4000
321.2000;2.2000
321.2000;3.0000
321.2000;3.8000
321.2000;4.6000
321.2000;141.4000
321.2000;142.2000
321.2000;143.0000
321.2000;143.8000
321.2000;144.6000
322.0000;1.4000
322.0000;2.2000
322.0000;3.0000
322.0000;3.8000
322.0000;4.6000
322.0000;141.4000
322.0000;142.2000
322.0000;143.0000
322.0000;143.8000
322.0000;144.6000
322.8000;1.4000
322.8000;2.2000
322.8000;3.0000
322.8000;3.8000
322.8000;4.6000
322.8000;141.4000
322.8000;142.2000
322.8000;143.0000
322.8000;143.8000
322.8000;144.6000
323.6000;1.4000
323.6000;2.2000
323.6000;3.0000
323.6000;3.8000
323.6000;4.6000
323.6000;141.4000
323.6000;142.2000
323.6000;143.0000
323.6000;143.8000
323.6000;144.6000
324.4000;1.4000
324.4000;2.2000
324.4000;3.0000
324.4000;3.8000
324.4000;4.6000
324.4000;141.4000
324.4000;142.2000
324.4000;143.0000
324.4000;143.8000
324.4000;144.6000
325.2000;1.4000
325.2000;2.2000
325.2000;3.0000
325.2000;3.8000
325.2000;4.6000
325.2000;141.4000
325.2000;142.2000
325.2000;143.0000
325.2000;143.8000
325.2000;144.6000
326.0000;1.4000
326.0000;2.2000
326.0000;3.0000
326.0000;3.8000
326.0000;4.6000
326.0000;141.4000
326.0000;142.2000
326.0000;143.0000
326.0000;143.8000
326.0000;144.6000
326.8000;1.4000
326.8000;2.2000
326.8000;3.0000
326.8000;3.8000
326.8000;4.6000
326.8000;141.4000
326.8000;142.2000
326.8000;143.0000
326.8000;143.8000
326.8000;144.6000
327.6000;1.4000
327.6000;2.2000
327.6000;3.0000
327.6000;3.8000
327.6000;4.6000
327.6000;141.4000
327.6000;142.2000
327.6000;143.0000
327.6000;143.8000
327.6000;144.6000
328.4000;1.4000
328.4000;2.2000
328.4000;3.0000
328.4000;3.8000
328.4000;4.6000
328.4000;141.4000
328.4000;142.2000
328.4000;143.0000
328.4000;143.8000
328.4000;144.6000
329.2000;1.4000
329.2000;2.2000
329.2000;3.0000
329.2000;3.8000
329.2000;4.6000
329.2000;141.4000
329.2000;142.2000
329.2000;143.0000
329.2000;143.8000
329.2000;144.6000
330.0000;1.4000
330.0000;2.2000
330.0000;3.0000
330.0000;3.8000
330.0000;4.6000
330.0000;141.4000
330.0000;142.2000
330.0000;143.0000
330.0000;143.8000
330.0000;144.6000
330.8000;1.4000
330.8000;2.2000
330.8000;3.0000
330.8000;3.8000
330.8000;4.6000
330.8000;141.4000
330.8000;142.2000
330.8000;143.0000
330.8000;143.8000
330.8000;144.6000
331.6000;1.4000
331.6000;2.2000
331.6000;3.0000
331.6000;3.8000
331.6000;4.6000
331.6000;141.4000
331.6000;142.2000
331.6000;143.0000
331.6000;143.8000
331.6000;144.6000
332.4000;1.4000
332.4000;2.2000
332.4000;3.0000
332.4000;3.8000
332.4000;4.6000
332.4000;141.4000
332.4000;142.2000
332.4000;143.0000
332.4000;143.8000
332.4000;144.6000
333.2000;1.4000
333.2000;2.2000
333.2000;3.0000
333.2000;3.8000
333.2000;4.6000
333.2000;141.4000
333.2000;142.2000
333.2000;143.0000
333.2000;143.8000
333.2000;144.6000
334.0000;0.6000
334.0000;1.4000
334.0000;2.2000
334.0000;3.0000
334.0000;3.8000
334.0000;140.6000
334.0000;141.4000
334.0000;142.2000
334.0000;143.0000
334.0000;143.8000
334.8000;0.6000
334.8000;1.4000
334.8000;2.2000
334.8000;3.0000
334.8000;3.8000
334.8000;140.6000
334.8000;141.4000
334.8000;142.2000
334.8000;143.0000
334.8000;143.8000
335.6000;0.6000
335.6000;1.4000
335.6000;2.2000
335.6000;3.0000
335.6000;3.8000
335.6000;140.6000
335.6000;141.4000
335.6000;142.2000
335.6000;143.0000
335.6000;143.8000
336.4000;0.6000
336.4000;1.4000
336.4000;2.2000
336.4000;3.0000
336.4000;3.8000
336.4000;140.6000
336.4000;141.4000
336.4000;142.2000
336.4000;143.0000
336.4000;143.8000
337.2000;-0.2000
337.2000;0.6000
337.2000;1.4000
337.2000;2.2000
337.2000;3.0000
337.2000;139.8000
337.2000;140.6000
337.2000;141.4000
337.2000;142.2000
337.2000;143.0000
338.0000;-0.2000
338.0000;0.6000
338.0000;1.4000
338.0000;2.2000
338.0000;3.0000
338.0000;139.8000
338.0000;140.6000
338.0000;141.4000
338.0000;142.2000
338.0000;143.0000
338.8000;-0.2000
338.8000;0.6000
338.8000;1.4000
338.8000;2.2000
338.8000;3.0000
338.8000;139.8000
338.8000;140.6000
338.8000;141.4000
338.8000;142.2000
338.8000;143.0000
339.6000;-0.2000
339.6000;0.6000
339.6000;1.4000
339.6000;2.2000
339.6000;3.0000
339.6000;139.8000
339.6000;140.6000
339.6000;141.4000
339.6000;142.2000
339.6000;143.0000
340.4000;-1.0000
340.4000;-0.2000
340.4000;0.6000
340.4000;1.4000
340.4000;2.2000
340.4000;139.0000
340.4000;139.8000
340.4000;140.6000
340.4000;141.4000
340.4000;142.2000
341.2000;-1.0000
341.2000;-0.2000
341.2000;0.6000
341.2000;1.4000
341.2000;2.2000
341.2000;139.0000
341.2000;139.8000
341.2000;140.6000
341.2000;141.4000
341.2000;142.2000
342.0000;-1.0000
342.0000;-0.2000
342.0000;0.6000
342.0000;1.4000
342.0000;2.2000
342.0000;139.0000
342.0000;139.8000
342.0000;140.6000
342.0000;141.4000
342.0000;142.2000
342.8000;-1.0000
342.8000;-0.2000
342.8000;0.6000
342.8000;1.4000
342.8000;2.2000
342.8000;139.0000
342.8000;139.8000
342.8000;140.6000
342.8000;141.4000
342.8000;142.2000
343.6000;-1.0000
343.6000;-0.2000
343.6000;0.6000
343.6000;1.4000
343.6000;2.2000
343.6000;139.0000
343.6000;139.8000
343.6000;140.6000
343.6000;141.4000
343.6000;142.2000
344.4000;-1.0000
344.4000;-0.2000
344.4000;0.6000
344.4000;1.4000
344.4000;139.0000
344.4000;139.8000
344.4000;140.6000
344.4000;141.4000
345.2000;-1.8000
345.2000;-1.0000
345.2000;-0.2000
345.2000;0.6000
345.2000;1.4000
345.2000;138.2000
345.2000;139.0000
345.2000;139.8000
345.2000;140.6000
345.2000;141.4000
346.0000;-1.8000
346.0000;-1.0000
346.0000;-0.2000
346.0000;0.6000
346.0000;1.4000
346.0000;138.2000
346.0000;139.0000
346.0000;139.8000
346.0000;140.6000
346.0000;141.4000
346.8000;-1.8000
346.8000;-1.0000
346.8000;-0.2000
346.8000;0.6000
346.8000;1.4000
346.8000;138.2000
346.8000;139.0000
346.8000;139.8000
346.8000;140.6000
346.8000;141.4000
347.6000;-1.8000
347.6000;-1.0000
347.6000;-0.2000
347.6000;0.6000
347.6000;1.4000
347.6000;138.2000
347.6000;139.0000
347.6000;139.8000
347.6000;140.6000
347.6000;141.4000
348.4000;-1.8000
348.4000;-1.0000
348.4000;-0.2000
348.4000;0.6000
348.4000;1.4000
348.4000;138.2000
348.4000;139.0000
348.4000;139.8000
348.4000;140.6000
348.4000;141.4000
349.2000;-1.8000
349.2000;-1.0000
349.2000;-0.2000
349.2000;0.6000
349.2000;1.4000
349.2000;138.2000
349.2000;139.0000
349.2000;139.8000
349.2000;140.6000
349.2000;141.4000
350.0000;-1.8000
350.0000;-1.0000
350.0000;-0.2000
350.0000;0.6000
350.0000;1.4000
350.0000;138.2000
350.0000;139.0000
350.0000;139.8000
350.0000;140.6000
350.0000;141.4000
350.8000;-1.8000
350.8000;-1.0000
350.8000;-0.2000
350.8000;0.6000
350.8000;1.4000
350.8000;138.2000
350.8000;139.0000
350.8000;139.8000
350.8000;140.6000
350.8000;141.4000
351.6000;-1.8000
351.6000;-1.0000
351.6000;-0.2000
351.6000;0.6000
351.6000;1.4000
351.6000;138.2000
351.6000;139.0000
351.6000;139.8000
351.6000;140.6000
351.6000;141.4000
352.4000;-1.8000
352.4000;-1.0000
352.4000;-0.2000
352.4000;0.6000
352.4000;1.4000
352.4000;138.2000
352.4000;139.0000
352.4000;139.8000
352.4000;140.6000
352.4000;141.4000
353.2000;-1.8000
353.2000;-1.0000
353.2000;-0.2000
353.2000;0.6000
353.2000;1.4000
353.2000;138.2000
353.2000;139.0000
353.2000;139.8000
353.2000;140.6000
353.2000;141.4000
354.0000;-1.8000
354.0000;-1.0000
354.0000;-0.2000
354.0000;0.6000
354.0000;1.4000
354.0000;138.2000
354.0000;139.0000
354.0000;139.8000
354.0000;140.6000
354.0000;141.4000
354.8000;-1.8000
354.8000;-1.0000
354.8000;-0.2000
354.8000;0.6000
354.8000;1.4000
354.8000;138.2000
354.8000;139.0000
354.8000;139.8000
354.8000;140.6000
354.8000;141.4000
355.6000;-1.0000
355.6000;-0.2000
355.6000;0.6000
355.6000;1.4000
355.6000;139.0000
355.6000;139.8000
355.6000;140.6000
355.6000;141.4000
356.4000;-1.0000
356.4000;-0.2000
356.4000;0.6000
356.4000;1.4000
356.4000;2.2000
356.4000;139.0000
356.4000;139.8000
356.4000;140.6000
356.4000;141.4000
356.4000;142.2000
357.2000;-1.0000
357.2000;-0.2000
357.2000;0.6000
357.2000;1.4000
357.2000;2.2000
357.2000;139.0000
357.2000;139.8000
357.2000;140.6000
357.2000;141.4000
357.2000;142.2000
358.0000;-1.0000
358.0000;-0.2000
358.0000;0.6000
358.0000;1.4000
358.0000;2.2000
358.0000;139.0000
358.0000;139.8000
358.0000;140.6000
358.0000;141.4000
358.0000;142.2000
358.8000;-1.0000
358.8000;-0.2000
358.8000;0.6000
358.8000;1.4000
358.8000;2.2000
358.8000;139.0000
358.8000;139.8000
358.8000;140.6000
358.8000;141.4000
358.8000;142.2000
359.6000;-1.0000
359.6000;-0.2000
359.6000;0.6000
359.6000;1.4000
359.6000;2.2000
359.6000;139.0000
359.6000;139.8000
359.6000;140.6000
359.6000;141.4000
359.6000;142.2000
360.4000;-0.2000
360.4000;0.6000
360.4000;1.4000
360.4000;2.2000
360.4000;3.0000
360.4000;139.8000
360.4000;140.6000
360.4000;141.4000
360.4000;142.2000
360.4000;143.0000
361.2000;-0.2000
361.2000;0.6000
361.2000;1.4000
361.2000;2.2000
361.2000;3.0000
361.2000;139.8000
361.2000;140.6000
361.2000;141.4000
361.2000;142.2000
361.2000;143.0000
362.0000;-0.2000
362.0000;0.6000
362.0000;1.4000
362.0000;2.2000
362.0000;3.0000
362.0000;139.8000
362.0000;140.6000
362.0000;141.4000
362.0000;142.2000
362.0000;143.0000
362.8000;-0.2000
362.8000;0.6000
362.8000;1.4000
362.8000;2.2000
362.8000;3.0000
362.8000;139.8000
362.8000;140.6000
362.8000;141.4000
362.8000;142.2000
362.8000;143.0000
363.6000;0.6000
363.6000;1.4000
363.6000;2.2000
363.6000;3.0000
363.6000;3.8000
363.6000;140.6000
363.6000;141.4000
363.6000;142.2000
363.6000;143.0000
363.6000;143.8000
364.4000;0.6000
364.4000;1.4000
364.4000;2.2000
364.4000;3.0000
364.4000;3.8000
364.4000;140.6000
364.4000;141.4000
364.4000;142.2000
364.4000;143.0000
364.4000;143.8000
365.2000;0.6000
365.2000;1.4000
365.2000;2.2000
365.2000;3.0000
365.2000;3.8000
365.2000;140.6000
365.2000;141.4000
365.2000;142.2000
365.2000;143.0000
365.2000;143.8000
366.0000;0.6000
366.0000;1.4000
366.0000;2.2000
366.0000;3.0000
366.0000;3.8000
366.0000;140.6000
366.0000;141.4000
366.0000;142.2000
366.0000;143.0000
366.0000;143.8000
366.8000;1.4000
366.8000;2.2000
366.8000;3.0000
366.8000;3.8000
366.8000;4.6000
366.8000;141.4000
366.8000;142.2000
366.8000;143.0000
366.8000;143.8000
366.8000;144.6000
367.6000;1.4000
367.6000;2.2000
367.6000;3.0000
367.6000;3.8000
367.6000;4.6000
367.6000;141.4000
367.6000;142.2000
367.6000;143.0000
367.6000;143.8000
367.6000;144.6000
368.4000;1.4000
368.4000;2.2000
368.4000;3.0000
368.4000;3.8000
368.4000;4.6000
368.4000;141.4000
368.4000;142.2000
368.4000;143.0000
368.4000;143.8000
368.4000;144.6000
369.2000;1.4000
369.2000;2.2000
369.2000;3.0000
369.2000;3.8000
369.2000;4.6000
369.2000;141.4000
369.2000;142.2000
369.2000;143.0000
369.2000;143.8000
369.2000;144.6000
370.0000;1.4000
370.0000;2.2000
370.0000;3.0000
370.0000;3.8000
370.0000;4.6000
370.0000;141.4000
370.0000;142.2000
370.0000;143.0000
370.0000;143.8000
370.0000;144.6000
370.8000;1.4000
370.8000;2.2000
370.8000;3.0000
370.8000;3.8000
370.8000;4.6000
370.8000;141.4000
370.8000;142.2000
370.8000;143.0000
370.8000;143.8000
370.8000;144.6000
371.6000;1.4000
371.6000;2.2000
371.6000;3.0000
371.6000;3.8000
371.6000;4.6000
371.6000;141.4000
371.6000;142.2000
371.6000;143.0000
371.6000;143.8000
371.6000;144.6000
372.4000;1.4000
372.4000;2.2000
372.4000;3.0000
372.4000;3.8000
372.4000;4.6000
372.4000;141.4000
372.4000;142.2000
372.4000;143.0000
372.4000;143.8000
372.4000;144.6000
373.2000;1.4000
373.2000;2.2000
373.2000;3.0000
373.2000;3.8000
373.2000;4.6000
373.2000;141.4000
373.2000;142.2000
373.2000;143.0000
373.2000;143.8000
373.2000;144.6000
374.0000;1.4000
374.0000;2.2000
374.0000;3.0000
374.0000;3.8000
374.0000;4.6000
374.0000;141.4000
374.0000;142.2000
374.0000;143.0000
374.0000;143.8000
374.0000;144.6000
374.8000;1.4000
374.8000;2.2000
374.8000;3.0000
374.8000;3.8000
374.8000;4.6000
374.8000;141.4000
374.8000;142.2000
374.8000;143.0000
374.8000;143.8000
374.8000;144.6000
375.6000;1.4000
375.6000;2.2000
375.6000;3.0000
375.6000;3.8000
375.6000;4.6000
375.6000;141.4000
375.6000;142.2000
375.6000;143.0000
375.6000;143.8000
375.6000;144.6000
376.4000;1.4000
376.4000;2.2000
376.4000;3.0000
376.4000;3.8000
376.4000;4.6000
376.4000;141.4000
376.4000;142.2000
376.4000;143.0000
376.4000;143.8000
376.4000;144.6000
377.2000;1.4000
377.2000;2.2000
377.2000;3.0000
377.2000;3.8000
377.2000;4.6000
377.2000;141.4000
377.2000;142.2000
377.2000;143.0000
377.2000;143.8000
377.2000;144.6000
378.0000;1.4000
378.0000;2.2000
378.0000;3.0000
378.0000;3.8000
378.0000;4.6000
378.0000;141.4000
378.0000;142.2000
378.0000;143.0000
378.0000;143.8000
378.0000;144.6000
378.8000;1.4000
378.8000;2.2000
378.8000;3.0000
378.8000;3.8000
378.8000;4.6000
378.8000;141.4000
378.8000;142.2000
378.8000;143.0000
378.8000;143.8000
378.8000;144.6000
379.6000;1.4000
379.6000;2.2000
379.6000;3.0000
379.6000;3.8000
379.6000;4.6000
379.6000;141.4000
379.6000;142.2000
379.6000;143.0000
379.6000;143.8000
379.6000;144.6000
380.4000;1.4000
380.4000;2.2000
380.4000;3.0000
380.4000;3.8000
380.4000;4.6000
380.4000;141.4000
380.4000;142.2000
380.4000;143.0000
380.4000;143.8000
380.4000;144.6000
381.2000;1.4000
381.2000;2.2000
381.2000;3.0000
381.2000;3.8000
381.2000;4.6000
381.2000;141.4000
381.2000;142.2000
381.2000;143.0000
381.2000;143.8000
381.2000;144.6000
382.0000;1.4000
382.0000;2.2000
382.0000;3.0000
382.0000;3.8000
382.0000;4.6000
382.0000;141.4000
382.0000;142.2000
382.0000;143.0000
382.0000;143.8000
382.0000;144.6000
382.8000;1.4000
382.8000;2.2000
382.8000;3.0000
382.8000;3.8000
382.8000;141.4000
382.8000;142.2000
382.8000;143.0000
382.8000;143.8000
383.6000;0.6000
383.6000;1.4000
383.6000;2.2000
383.6000;3.0000
383.6000;3.8000
383.6000;140.6000
383.6000;141.4000
383.6000;142.2000
383.6000;143.0000
383.6000;143.8000
384.4000;0.6000
384.4000;1.4000
384.4000;2.2000
384.4000;3.0000
384.4000;3.8000
384.4000;140.6000
384.4000;141.4000
384.4000;142.2000
384.4000;143.0000
384.4000;143.8000
385.2000;0.6000
385.2000;1.4000
385.2000;2.2000
385.2000;3.0000
385.2000;3.8000
385.2000;140.6000
385.2000;141.4000
385.2000;142.2000
385.2000;143.0000
385.2000;143.8000
386.0000;0.6000
386.0000;1.4000
386.0000;2.2000
386.0000;3.0000
386.0000;3.8000
386.0000;140.6000
386.0000;141.4000
386.0000;142.2000
386.0000;143.0000
386.0000;143.8000
386.8000;-0.2000
386.8000;0.6000
386.8000;1.4000
386.8000;2.2000
386.8000;3.0000
386.8000;139.8000
386.8000;140.6000
386.8000;141.4000
386.8000;142.2000
386.8000;143.0000
387.6000;-0.2000
387.6000;0.6000
387.6000;1.4000
387.6000;2.2000
387.6000;3.0000
387.6000;139.8000
387.6000;140.6000
387.6000;141.4000
387.6000;142.2000
387.6000;143.0000
388.4000;-0.2000
388.4000;0.6000
388.4000;1.4000
388.4000;2.2000
388.4000;3.0000
388.4000;139.8000
388.4000;140.6000
388.4000;141.4000
388.4000;142.2000
388.4000;143.0000
389.2000;-1.0000
389.2000;-0.2000
389.2000;0.6000
389.2000;1.4000
389.2000;2.2000
389.2000;139.0000
389.2000;139.8000
389.2000;140.6000
389.2000;141.4000
389.2000;142.2000
390.0000;-1.0000
390.0000;-0.2000
390.0000;0.6000
390.0000;1.4000
390.0000;2.2000
390.0000;139.0000
390.0000;139.8000
390.0000;140.6000
390.0000;141.4000
390.0000;142.2000
390.8000;-1.0000
390.8000;-0.2000
390.8000;0.6000
390.8000;1.4000
390.8000;2.2000
390.8000;139.0000
390.8000;139.8000
390.8000;140.6000
390.8000;141.4000
390.8000;142.2000
391.6000;-1.0000
391.6000;-0.2000
391.6000;0.6000
391.6000;1.4000
391.6000;2.2000
391.6000;139.0000
391.6000;139.8000
391.6000;140.6000
391.6000;141.4000
391.6000;142.2000
392.4000;-1.0000
392.4000;-0.2000
392.4000;0.6000
392.4000;1.4000
392.4000;2.2000
392.4000;139.0000
392.4000;139.8000
392.4000;140.6000
392.4000;141.4000
392.4000;142.2000
393.2000;-1.0000
393.2000;-0.2000
393.2000;0.6000
393.2000;1.4000
393.2000;139.0000
393.2000;139.8000
393.2000;140.6000
393.2000;141.4000
394.0000;-1.8000
394.0000;-1.0000
394.0000;-0.2000
394.0000;0.6000
394.0000;1.4000
394.0000;138.2000
394.0000;139.0000
394.0000;139.8000
394.0000;140.6000
394.0000;141.4000
394.8000;-1.8000
394.8000;-1.0000
394.8000;-0.2000
394.8000;0.6000
394.8000;1.4000
394.8000;138.2000
394.8000;139.0000
394.8000;139.8000
394.8000;140.6000
394.8000;141.4000
395.6000;-1.8000
395.6000;-1.0000
395.6000;-0.2000
395.6000;0.6000
395.6000;1.4000
395.6000;138.2000
395.6000;139.0000
395.6000;139.8000
395.6000;140.6000
395.6000;141.4000
396.4000;-1.8000
396.4000;-1.0000
396.4000;-0.2000
396.4000;0.6000
396.4000;1.4000
396.4000;138.2000
396.4000;139.0000
396.4000;139.8000
396.4000;140.6000
396.4000;141.4000
397.2000;-1.8000
397.2000;-1.0000
397.2000;-0.2000
397.2000;0.6000
397.2000;1.4000
397.2000;138.2000
397.2000;139.0000
397.2000;139.8000
397.2000;140.6000
397.2000;141.4000
398.0000;-1.8000
398.0000;-1.0000
398.0000;-0.2000
398.0000;0.6000
398.0000;1.4000
398.0000;138.2000
398.0000;139.0000
398.0000;139.8000
398.0000;140.6000
398.0000;141.4000
398.8000;-1.8000
398.8000;-1.0000
398.8000;-0.2000
398.8000;0.6000
398.8000;1.4000
398.8000;138.2000
398.8000;139.0000
398.8000;139.8000
398.8000;140.6000
398.8000;141.4000
399.6000;-1.8000
399.6000;-1.0000
399.6000;-0.2000
399.6000;0.6000
399.6000;1.4000
399.6000;138.2000
399.6000;139.0000
399.6000;139.8000
399.6000;140.6000
399.6000;141.4000
400.4000;-1.8000
400.4000;-1.0000
400.4000;-0.2000
400.4000;0.6000
400.4000;1.4000
400.4000;138.2000
400.4000;139.0000
400.4000;139.8000
400.4000;140.6000
400.4000;141.4000
401.2000;-1.8000
401.2000;-1.0000
401.2000;-0.2000
401.2000;0.6000
401.2000;1.4000
401.2000;138.2000
401.2000;139.0000
401.2000;139.8000
401.2000;140.6000
401.2000;141.4000
402.0000;-1.8000
402.0000;-1.0000
402.0000;-0.2000
402.0000;0.6000
402.0000;1.4000
402.0000;138.2000
402.0000;139.0000
402.0000;139.8000
402.0000;140.6000
402.0000;141.4000
402.8000;-1.8000
402.8000;-1.0000
402.8000;-0.2000
402.8000;0.6000
402.8000;1.4000
402.8000;138.2000
402.8000;139.0000
402.8000;139.8000
402.8000;140.6000
402.8000;141.4000
403.6000;-1.8000
403.6000;-1.0000
403.6000;-0.2000
403.6000;0.6000
403.6000;1.4000
403.6000;138.2000
403.6000;139.0000
403.6000;139.8000
403.6000;140.6000
403.6000;141.4000
404.4000;-1.0000
404.4000;-0.2000
404.4000;0.6000
404.4000;1.4000
404.4000;139.0000
404.4000;139.8000
404.4000;140.6000
404.4000;141.4000
405.2000;-1.0000
405.2000;-0.2000
405.2000;0.6000
405.2000;1.4000
405.2000;2.2000
405.2000;139.0000
405.2000;139.8000
405.2000;140.6000
405.2000;141.4000
405.2000;142.2000
406.0000;-1.0000
406.0000;-0.2000
406.0000;0.6000
406.0000;1.4000
406.0000;2.2000
406.0000;139.0000
406.0000;139.8000
406.0000;140.6000
406.0000;141.4000
406.0000;142.2000
406.8000;-1.0000
406.8000;-0.2000
406.8000;0.6000
406.8000;1.4000
406.8000;2.2000
406.8000;139.0000
406.8000;139.8000
406.8000;140.6000
406.8000;141.4000
406.8000;142.2000
407.6000;-1.0000
407.6000;-0.2000
407.6000;0.6000
407.6000;1.4000
407.6000;2.2000
407.6000;139.0000
407.6000;139.8000
407.6000;140.6000
407.6000;141.4000
407.6000;142.2000
408.4000;-1.0000
408.4000;-0.2000
408.4000;0.6000
408.4000;1.4000
408.4000;2.2000
408.4000;139.0000
408.4000;139.8000
408.4000;140.6000
408.4000;141.4000
408.4000;142.2000
409.2000;-0.2000
409.2000;0.6000
409.2000;1.4000
409.2000;2.2000
409.2000;3.0000
409.2000;139.8000
409.2000;140.6000
409.2000;141.4000
409.2000;142.2000
409.2000;143.0000
410.0000;-0.2000
410.0000;0.6000
410.0000;1.4000
410.0000;2.2000
410.0000;3.0000
410.0000;139.8000
410.0000;140.6000
410.0000;141.4000
410.0000;142.2000
410.0000;143.0000
410.8000;-0.2000
410.8000;0.6000
410.8000;1.4000
410.8000;2.2000
410.8000;3.0000
410.8000;139.8000
410.8000;140.6000
410.8000;141.4000
410.8000;142.2000
410.8000;143.0000
411.6000;-0.2000
411.6000;0.6000
411.6000;1.4000
411.6000;2.2000
411.6000;3.0000
411.6000;139.8000
411.6000;140.6000
411.6000;141.4000
411.6000;142.2000
411.6000;143.0000
412.4000;0.6000
412.4000;1.4000
412.4000;2.2000
412.4000;3.0000
412.4000;3.8000
412.4000;140.6000
412.4000;141.4000
412.4000;142.2000
412.4000;143.0000
412.4000;143.8000
413.2000;0.6000
413.2000;1.4000
413.2000;2.2000
413.2000;3.0000
413.2000;3.8000
413.2000;140.6000
413.2000;141.4000
413.2000;142.2000
413.2000;143.0000
413.2000;143.8000
414.0000;0.6000
414.0000;1.4000
414.0000;2.2000
414.0000;3.0000
414.0000;3.8000
414.0000;140.6000
414.0000;141.4000
414.0000;142.2000
414.0000;143.0000
414.0000;143.8000
414.8000;0.6000
414.8000;1.4000
414.8000;2.2000
414.8000;3.0000
414.8000;3.8000
414.8000;140.6000
414.8000;141.4000
414.8000;142.2000
414.8000;143.0000
414.8000;143.8000
415.6000;0.6000
415.6000;1.4000
415.6000;2.2000
415.6000;3.0000
415.6000;3.8000
415.6000;140.6000
415.6000;141.4000
415.6000;142.2000
415.6000;143.0000
415.6000;143.8000
416.4000;1.4000
416.4000;2.2000
416.4000;3.0000
416.4000;3.8000
416.4000;4.6000
416.4000;141.4000
416.4000;142.2000
416.4000;143.0000
416.4000;143.8000
416.4000;144.6000
417.2000;1.4000
417.2000;2.2000
417.2000;3.0000
417.2000;3.8000
417.2000;4.6000
417.2000;141.4000
417.2000;142.2000
417.2000;143.0000
417.2000;143.8000
417.2000;144.6000
418.0000;1.4000
418.0000;2.2000
418.0000;3.0000
418.0000;3.8000
418.0000;4.6000
418.0000;141.4000
418.0000;142.2000
418.0000;143.0000
418.0000;143.8000
418.0000;144.6000
418.8000;1.4000
418.8000;2.2000
418.8000;3.0000
418.8000;3.8000
418.8000;4.6000
418.8000;141.4000
418.8000;142.2000
418.8000;143.0000
418.8000;143.8000
418.8000;144.6000
419.6000;1.4000
419.6000;2.2000
419.6000;3.0000
419.6000;3.8000
419.6000;4.6000
419.6000;141.4000
419.6000;142.2000
419.6000;143.0000
419.6000;143.8000
419.6000;144.6000
420.4000;1.4000
420.4000;2.2000
420.4000;3.0000
420.4000;3.8000
420.4000;4.6000
420.4000;141.4000
420.4000;142.2000
420.4000;143.0000
420.4000;143.8000
420.4000;144.6000
421.2000;1.4000
421.2000;2.2000
421.2000;3.0000
421.2000;3.8000
421.2000;4.6000
421.2000;141.4000
421.2000;142.2000
421.2000;143.0000
421.2000;143.8000
421.2000;144.6000
422.0000;1.4000
422.0000;2.2000
422.0000;3.0000
422.0000;3.8000
422.0000;4.6000
422.0000;141.4000
422.0000;142.2000
422.0000;143.0000
422.0000;143.8000
422.0000;144.6000
422.8000;1.4000
422.8000;2.2000
422.8000;3.0000
422.8000;3.8000
422.8000;4.6000
422.8000;141.4000
422.8000;142.2000
422.8000;143.0000
422.8000;143.8000
422.8000;144.6000
423.6000;1.4000
423.6000;2.2000
423.6000;3.0000
423.6000;3.8000
423.6000;4.6000
423.6000;141.4000
423.6000;142.2000
423.6000;143.0000
423.6000;143.8000
423.6000;144.6000
424.4000;1.4000
424.4000;2.2000
424.4000;3.0000
424.4000;3.8000
424.4000;4.6000
424.4000;141.4000
424.4000;142.2000
424.4000;143.0000
424.4000;143.8000
424.4000;144.6000
425.2000;1.4000
425.2000;2.2000
425.2000;3.0000
425.2000;3.8000
425.2000;4.6000
425.2000;141.4000
425.2000;142.2000
425.2000;143.0000
425.2000;143.8000
425.2000;144.6000
426.0000;1.4000
426.0000;2.2000
426.0000;3.0000
426.0000;3.8000
426.0000;4.6000
426.0000;141.4000
426.0000;142.2000
426.0000;143.0000
426.0000;143.8000
426.0000;144.6000
426.8000;1.4000
426.8000;2.2000
